News Headline,Sentiment
"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .",neutral
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative
Why US dollar has re-emerged as preferred currency for global investors,neutral
"Markets had been expecting a poor performance , and the company 's stock was up 6 percent at  x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki .",positive
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive
Gold ends soft amid lacklustre demand,negative
GSK Consumer gains 1.7% on in-line Q4 results,positive
Shale's Debt-Fueled Drilling Boom Is Coming To An End https://t.co/aCnoTpFlvt,negative
FIIs trim stake in FMCG companies during Jan-Mar quarter,neutral
CPSE ETF debuts; surges over 11 pc,positive
EUR/USD Daily Forecast – Euro Bounces From Support Area,positive
"Airbus appoints Srinivasan Dwarakanath as India CEO, Charles Champion as chairman",neutral
"Fertiliser sector will be re-rated in a few months: Sudip Bandyopadhyay, Convexity Solutions",neutral
Sparkle fades as coronavirus risks wiping out luxury goods growth,negative
Here are the 10 big market stories that will dominate 2015,neutral
Bayer asks California court to reverse $86 mln Roundup cancer verdict,neutral
Libyan economic experts will study the distribution of crucial oil revenue as efforts continue to solve the war-rav… https://t.co/S9lmpnDTqJ,neutral
The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,negative
2014 Lok Sabha elections: PSU banks surge as NDA set to win majority comfortably,positive
"Asian share gains fizzle, dollar under pressure",negative
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",negative
"To help sugar sector, talk of mixing ethanol with petrol",neutral
Sugar turns bitter for india mills as losses mount,negative
CME declares $0.85 dividend,neutral
Nikkei rises after Wall Street gains; market awaits US jobs data,positive
Vishal Sikka to outline strategy at Infosys Q2 results,neutral
"Lagarde Says ECB's Options Limited by Low Rates, Low Inflation",negative
Auto stocks under pressure as October sales disappoint,negative
"Opportunity awaits in many real estate companies; focus on Godrej, DLF: Deven Choksey",positive
Unisys stock price target raised to $21 from $18 at Sidoti & Co.,positive
Amrutanjan Healthcare Q3 net grows over 2-fold,positive
Visa R&D Arm Develops a Blockchain System That Could Replace Financial Data Aggregators,positive
Bigger is Better in Payments: Worldline Not Done With Deals,neutral
Lithium : Sampling Results Belmont Tailings #Lithium #Stock #MarketScreener https://t.co/9gwU3f3JMu https://t.co/E4ngjYhr73,neutral
Barley futures spurt on fresh buying,positive
Fed's Kaplan: Inflation Will Be Muted For Some Time (Radio),positive
3 Things to Watch in the Stock Market This Week,neutral
Short-covering helps Sensex recover from losses,positive
U.S. gasoline futures tumbled to their lowest level since 1999-with some pump prices already below $1-as coronaviru… https://t.co/Tt9W1qMrJj,negative
"Stock Market Update: Stocks set for lower open after strong week, jobs report tops expectations",negative
"The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .",neutral
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,negative
Quarterly numbers not to impact Ranbaxy: Harendra Kumar,neutral
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",positive
"QIWI plc EPS beats by $0.15, beats on revenue",positive
Mid-Afternoon Market Update: Dow Tumbles More Than 500 Points; World Wrestling Entertainment Shares Plummet,negative
Whirlpool may head to around 450-475: Devang Visaria,neutral
Bond yields steady ahead of policy review,neutral
"The number of permanent reductions of clerical workers is 22 employees , of which 19 in Finland .",negative
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive
"Beyond Air EPS misses by $0.09, misses on revenue",negative
Hedge Funds Are Buying Costamare Inc (CMRE),positive
Falling Oil Prices An Economic Warning Sign | Zero Hedge https://t.co/M57og3233p,negative
The Climate-Obsessed Have a New Favorite Website,neutral
Dropbox on watch after stinging Spruce Point report,negative
Virtusa to retain Polaris listing on Indian bourses,neutral
"Consensus is Being Reached Over Eskom Debt, Cosatu Says",positive
Chilli futures up by 0.31 per cent on rising demand,positive
Business owner sues Target for copyright infringement,negative
Hedge Funds Have Never Been Less Bullish On Public Service Enterprise Group Incorporated (PEG),negative
Rakesh Jhunjhunwala's sale of holdings in Praj Industries surprise many on D-Street,negative
Not So Happy Holidays for Kohl’s After Earnings,negative
Uber shares spike as company says it will reach a key profitability goal sooner than expected,positive
IDBI Bank raises $500 million from bonds,neutral
Overweight on cement sector at current juncture: BP Singh,positive
Selling pressure on Suzlon: Seshadri Bharathan,negative
"$ADRO - Aduro adds to rally as bargain hunters move in, shares up 18% https://t.co/LJGEhTKbha",positive
Motorola Solutions stock fair value estimate raised to $192 from $167 at MKM Partners,positive
"Prefer Mindtree, Geometric among midcap IT stocks: Ambareesh Baliga",positive
$UMRX added 20k shares this morning in this extreme oversold small bio cap for the coming days. Company has a confe… https://t.co/zw0AxHnbrn,neutral
Prospects of a BJP-led government at the Centre prompt buying in PSU stocks,positive
Czech interest rates could stay where they are for another year as global risks cloud the outlook for the export-or… https://t.co/bDhYKopjCM,neutral
BMO’s Belski ‘Humbled’ After Nailing Forecast for Canada Stocks,neutral
Sebi wants bourses to provide a level playing field for HFT traders,neutral
Prices of base metals move up on global cues,positive
Shares of SoftBank-backed OneConnect rise 5% in U.S. market debut,positive
"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 .",negative
"Sandeep Wagle's hot stock picks: DLF, L&T, HDFC, Exide",positive
Pound Jumps To The Highest This Year As Boris Johnson Heads For Majority,positive
Target steps up same-day delivery options,neutral
`` I warmly welcome Michael Frei to Outotec .,positive
Crude oil futures up on global cues,positive
"Quite Convinced There Will Not Be a Phase Two Trade Deal, Says Matt Gold",neutral
Hedge Funds Have Never Been More Bullish On Camtek LTD. (CAMT),positive
Southwest Airlines declares $0.18 dividend,neutral
Things to get better for oil space after government reforms: Prateek Agarwal,positive
One S&P 500 sector could be in for trouble as this bond rally stretches on: Chart analyst https://t.co/0oTGu81b1j,negative
"Luxembourg-registered investment fund Amber Trust II has won the final approval of Lithuania 's Competition Council to acquire 29.6 percent of Sanitas , the country 's largest pharmaceutical producer .",positive
The terms of the aforementioned funding are considerably below the Bank 's current CDS levels in the market and have a maturity ranging from 1 to 7.5 years .,negative
Flipkart names Rajnish Baweja as its finance controller,neutral
Britannia Industries rallies over 8% post Q2 results; Top pick in FMCG space,positive
Teen used ‘ghost gun’ in California high school shooting https://t.co/AFzUEK7oi9,neutral
"Sensex opens in red, oil & gas, FMCG, tech decline",negative
Growth-linked currencies at multi-week highs on risk rally,positive
Laxmi Shivanand Mankekar buys 6.50 lakh shares of Financial Technologies,positive
Stocks perk up after Fed decision https://t.co/ZB8lFGcKVJ,positive
Shangai stock index hits 8-month high despite worries over economy,positive
OMC stocks are not very fundamental call: UTI AMC,negative
"Kudlow: no arbitrary deadlines in U.S.-China trade talks, Dec 15 important https://t.co/jkR7GfeNgk https://t.co/3iwvB6V2cY",neutral
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive
McDonald's is paying $26 million to settle a class action lawsuit over wage theft. It's the latest development in a… https://t.co/Aem5z1qESj,positive
`` The Government has had a very professional approach in assessing the offer .,positive
Asia forex rattled by Federal Reserve rates view; ringgit at four-month low,negative
GMR Infrastructure net loss widens to Rs 610 crore for September quarter,negative
"Mitsubishi postpones SpaceJet delivery again, books $4.5 billion special loss",negative
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",negative
Trump has complied with a court order to pay $2 million in damages after he admitted misusing his personal charitab… https://t.co/m96hnX4zG0,neutral
Bajaj Auto Q4 net declines to Rs 763.93 crore; 500 per cent dividend,negative
$TM - Toyota's Conservative Electrification Strategy Will Lead To Long-Term Profitability. Subscribe to Seeking Alp… https://t.co/AiSLURffr2,neutral
"$GPRE - Green Plains EPS beats by $0.15, beats on revenue https://t.co/CjP6xNSRUg",positive
Currency headwinds weigh on IT stocks,negative
Bearish on FMCG: IV Subramaniam,negative
"Syanptics raised on forecast, margin strength",positive
"PSU banking space shines; OBC, Union Bank end 10% higher",positive
Asian Shares Soar Amid Trade Optimism,positive
Coronavirus Task Force Declares Public Health Emergency https://t.co/lSodhOAQrj,negative
Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites https://t.co/Jk8taRaq3I https://t.co/DBbtlVhYBl,negative
"""We Totally Failed As A Business"": Unicorn Scooter Impales Investors After Company Goes Hooves-Up https://t.co/otp1fQAFgj",negative
Edited Transcript of GGAL.BA earnings conference call or presentation 12-Nov-19 4:00pm GMT,neutral
Yet another reason to unplug: Cellphone injuries have risen over the past 20 years https://t.co/iUIC2yQjgK,neutral
Berry Petroleum's stock plunges to 2-year low after California prohibits using steam to extract oil,negative
Coriander futures gain 0.79% on upsurge in demand,negative
See 15-20% upside in Maruti: Hemang Jani,positive
Hindalco Q3 net down 23% to Rs 334 crore,negative
Gold recovers as Ukraine weighed against rates,positive
$TEVA - Teva inks early-stage drug research deals https://t.co/yqK6GHv0Ff,positive
Rice price hike to benefit KRBL significantly: Gajendra Nagpal,positive
Investors are right to be pleased with November’s strong jobs report. But there are also some things to puzzle over. https://t.co/jlVv1dIETY,positive
